ID,name,screen_name
454189579,شرف بن عاقل,BatalAlshraf
363689848,Burgerizzr برغرايززر,Burgerizzr
1226215347616931841,EL 7areef - الحريف,El7areeff
336016349,محمد  الشهراني,aboabdullah5
464296918,Sαrαh αlGhαnnαm,saraalghannam1
271171944,Hind Naffadi,NoOoda82
1087407228,بيان♈️,b_hx17
1647549282,Awwab AlHadrami أواب الحضرامي,Awwab_H
1168022956074819584,مدرسة المشاش الابتدائية,Mshashschool
1632246260,light_2020,Sidehings
801837906948194305,نوره المطيري,noonalmotiri
378724709,عبدالوهاب سالم ال مهدي القحطاني,abdalwahab2030
583831649,تحرّي خاص ™ ♓️,bdr950
1180982677555601409,{إِنَّ اللَّهَ لاَ يُخْلِفُ الْمِيعَادَ}✨🌻,I_rmo9
44626441,Abdullatif Almulhim,Aalmulhim
532966009,M_kazkaz,Mahdawi_Helper
2891148830,العـالـمي ‏ɔɺɹ̤gᓘ💙,Al14157Al
1176817991700406272,شركة مساس المحدودة,msasksa
873432739,أحمد آل  شفلوت,abo_jubran
315716976,Ali Abutaleb 🛰,AAlshrif
1194340694116179973,تركي أحمد 🌹❤️,turkiahmed170
851875677477490689,فراس السليمان,feeras_als
735212694534533120,مصطفى الدراجي العراقي 1,mastaaldrjy
1021632049,نجم,myyrr443
545048818,م. محمد بن حسن الشاعر MBH .,engMshaer
1181296341596753920,محب لديني ووطني وأمتي,Tester96709591
2990081095,نايف العجلاني,Alajlani5
378798806,Abdulaziz Al-Jamaan 🇸🇦,AzizAljamaan
1004813443,khaled 💙🤍,KQK188
1253443063,مطرف القحطاني,motref_alqhtani
322985110,خالد البدراني,khalid9alharbi
4926574383,حاضنة المساكن 🏘️,aqaricendana
164649901,يحيى👁‍🗨,itsYahyaa
3232606916,"Hassan Alwafi, MD",Hassan_H_Alwafi
2376162619,saleha.alrefai🕊,alrefai_saleha
69790023,﮼خالدالمطيري|| 𝔎𝔥𝔞𝔩𝔦𝔡𝔄𝔩𝔪𝔲𝔱𝔦𝔯𝔦,Kalshatri
1221723845884813313,م. حاتم,xv4400
2988992081,Foochia - فوشيا,foochia
1229512759223758848,Zozo,Zozo15132822
229029925,أخبار كورونا,newszipda
1729485590,محمد بن خالد 💍❤️,mxxk2
1228811660904878080,وقاية,corona_789
1096444191176044545,Sadeen.,xzsi98
1183547298074300417,Palwasha Wardak,WardakPalwasha
603594239,#الزم_بيتك,aaaz1996
1013045948866580481,Optique...  أوبتيك,Optiquestore
454184899,منار الرياض,manar9alriyadh3
1108652083266445313,اسفنج  و رغوة,sponge_r2019
869420299,hegzuvz,mbc1100
231180312,ـ࿐ عبدالعزيز بن ناصر,3zi_
4115344343,"S , alqhtani🦒 |",snsnnaser21
808221514260746240,أحمد آل عزان,WdUqSifn0BUZ6UQ
519875267,عليّ,Aloi_94
377801918,سلطان العيدان,S_Alaydan
851630618,صحيفة سبق المملكة,sabqqorg
1240333994547384324,Resources,ResourcesK
966861300,مكتب التعليم غرب مكة,westmakkah
1196496249119223808,Mohammed Alyaqout,md_adnan594
1160230260199362560,T!BoO,T_IB00
1594685066,Abdullah Algogandi,as_algogandi
556742058,سعيد النابت,rolax000551sa
392595371,دكتور منصور الجبران,Mansourjobran
1121679516428947456,fsk1414فهد بن صالح الخضير,fsk1414
535494449,Milan¶,privilege93
1905748993,دُعـاآء  | ོ ☁️,Gz22z
297927900,Absurd_Pharaoh ِ,Absurd_Pharaoh
1046213239,مفرح البقمي,ZF0911
762344865673928705,Arch. Ahmed Dawood,od4arch
281262776,إيمان العجروش,Eajroush
1219376627366465537,خدمات الهيئة ودورات وساعات معتمده,Ali88858115
720293823713120257,أنظمة لوجيكس Logix ERP,LOGIXERP
399694845,افراح الذويب,AFRAH_Y
440353239,dr. Abdulaziz Almutairy,familydoctor2
1169708433177755648,ام ألمجد,_umamjad
2666620087,محمد الزهراني,m_saudiff
349522412,Eng.Mohmmad ALAmoudi,malamoudi85
1341830034,Mohamed Gamal,MoJamal3
444675211,عبدالعزيز الجطيلي,Azoooooz997
1164996423911391232,ملح وقبله,Spanishlooly
454992484,🇸🇦 إبراهيم الطويرقي,IbrahimTwairqi
255662681,Mano Wbass 7/24🇸🇦,manowbass
718113346256572416,جهيم بن حنتم🇸🇦,aborakan1781
362818898,حنان المزينّ,HananMuzain
3035027988,R⁷⁷,Rafal7_
1219348796225871874,مُؤَازِر,MoazirSalah
971037731609612288,مطاعم ومطابخ ديرتي,derty0
1236337162163027970,Saud T Alshammeri,alshammeri_saud
528784039,محمد معزي,shemaly98
270561412,omfahad,omfahd1385
340540159,bandar shehri,bandarshehri
711428151,د. فيصل الشيباني,DrFALOTAIBI
216961253,Ahmed Sadeak,sadeak_140
999714600055689216,الترنيدو ..🇸🇦,fdeetny661
428456244,• NZ2L,Nzal_7
1075621952033906689,النور.,rad123ii
835132482571894784,Error404,Altiar202
1132960212418256896,هلوسات 🖋️ هندسية ⚙️ .. ✈︎ ᗰᗴᘔO ✈︎,a10m181
4891691681,محمد ... ابن دخيِّل...🇸🇦,ela_allah709
789786214744395776,بيرن آند بيلد,bnb_sa
243816121,د. فيحان مساعد الحدباء,Dr_Faihan
1101638328972120064,مسودات,klmat901
1104824725308608512,Hessah 🧑🏽‍🎓,HessaEco
253955071,Emad Mohammad,emadd92
344960215,د.وليد السلوم,waleedAlsaloom
1332066678,Dr Haifa ksa,hay2003
2307956923,Virtual Silver..,MMN_1984
813415820,H2O,H2O_105
1285637318,فايز العنزي,fayz6699
505139012,عبدالرحمن,Al_OtaibiAM
2282238287,راعي الجرمل,samsam28752
2367240835,HarthiHolics,HarthiHolics
4864856891,جود قحطان🕊,Mn_m81
753766140,سِرحان معيدي,serhanmuaidy
388750708,نايف الجہيلي,nfc_0477
548656074,F Edrees د فهد إدريس,F_Edrees
1281426535,jojo AlOtaibi 👑,jooly0000
1239579757588762625,'𖤍آلٌ👾',R5S9s
2434275969,جواهر حساويات 🌴💞,Hasawiat
2245390998,الــواعــر,1_waa3er
1166524830,احمد الوذيناني,A_mt5ss
755976817,abdulmalik,abdulmalek_m
1080463343482224640,QWEEN,Magdoleen1211
166522750,عبدالعزيز بن دهيران,azoze5
455922394,عبدالإله الصمعاني,AbdulelahSamani
909910687098572800,سُمَيّة|✨,s_almaari95
2281881229,مصطفى صالح أحمد 🕋,realmustafa43
495101318,『جوزيف』#آلُقٌڊڛ,I_Joseph_
502227180,🌸 مذهله 🌸,muth33th
849918166860013568,ابو عمار الصقري,E5LzrrzWScELNhS
1176829550,@ أبو يزن الفقيهي @,HMsrhi
1139559059600924672,متجر كمّلها,kamilhacom
250792374,Ahmed Al-Ahmari 🧠,ahmadalahmari
521050154,صادق الحرز,SADIQALHIRZ
745800388209672196,Shadin N alawami,ShadinAlawami
2938761763,د.يوسف الشمري,Dr_yousef1
4242788740,𝘼𝙗𝙙𝙪𝙡𝙧𝙖𝙝𝙢𝙖𝙣.,dhomao_
943177022486073346,حاتم العالمي الإستثنائي 44💛🏆,_hatm1
1054944469,D.A.Q,DAQ_1995
3220536769,๏ الجمجمة ๏,algmgmh2020
350229170,أم عبدالله 💕,Ghalia_alsmari
444801877,Mohamed.Abdhady,mamdohady
502125510,الهنوف السرحان,alhanoof_saad
2934501110,صاب لبنادق الصيد,sab_hunting
999616700,الجبيل الآن,jubailnow
768775456346734592,عفوك رباااه,IlOVeEgYpT0SoMa
560554842,Aj™️★.,afnanMsh3l
1121510199729303552,بندر العصيمي,alosaibm
261493052,يسرى بُخاري 🐎🇸🇦,Yosra85k
1205692939,مجمع د.إدريس الطبي,EdreesCenter
785773284033826816,‏ شـذى الـعـالميـه💙,sh_hfc_sh1
2169805249,كِيل,hope000888
907529109818966016,Mian Haseeb Ali,MianHas24323133
248757465,سامي كمال الدين,samykamaleldeen
219032589,Jamaan AlDossari,jamaanjd
258172454,عبدالله الضاحي,AbdullahDahi
879087493299228673,Hussein🇵🇸,7_hasmax3
1122851366400155650,just suleiman,CapitaPer
132156335,VEFA,Vefao0
3230261798,ثروي الشمري,Throy_s_
334484876,azooz,az1985a
1228072214962089984,القطوه الضايعه,kawaiicat90
794440155889356800,Nada .Mo,Nada_m0d
500734179,العنود القحطاني🇸🇦,noodnq
869433858,Alsharif_A,Alsharif_A_
476386825,يام الحلام,yaem_alhalam
995243144,#فوائد_البدر,Fw_bdr
1110428217805099008,مركز القاسم الشبابي,CAlqasem
449210843,رغـد بنت عبدالله آل سعود,doodita_alsaud
764033588,rana,rana_smb
327685683,أبو مشعاب,AboMeshaab
1577379812,#اعلانات_تبوك 🇸🇦,P_Tabuk
1366340486,تركي المريخي,talmuraykhi
4763509108,Hayfa,hayfaSq
4164994473,Jana🕊,hope9_9_
1183384168610316289,Ali Khalid علي خالد,alikhalid__
994795831,‏● سي منشن 📿 ‏,trannem
577266082,Mohammad Ismail محمد,maaasmaaas
1197240539512487936,Sameer ALBalawi,AlbalawiSameer
716588824617295872,🚶🏻‍♂️راضي بس مو فاضي 🚶🏻‍♂️,1Radhii
400784036,حازم العيدان,Hazem_aleidan
1188896775966527495,Iraq_First (العراق اولا),iraq_0001
361866776,Mohammed Bin Dayel,bindayelmoh
1157616014093430784,señorita Ann,qn37315590
2827953288,Malika alsharif,malikaaa27
1237042468769726465,Mo77,Mo7760873283
106994693,المحامي خالد فقيهي,Fagihey
342992863,شلحاط,Shelhaat
373761828,وجدان بنت ناصر,Wjeed
995087558366388225,رحال,Rahal28722397
203455195,Jamalon,jamalon
1043083458774544384,ريان ع.الفـواز,rayanalfawaz
576389741,ياسين الحمد| Yassin Alhamad,yassin_dr
1107242096,samar💚🇸🇦,555Smar
140360123,🇸🇦 خبير تويتر 🇸🇦,1yl
366120130,nada 🍓,naadaa_s888
1115351024234053632,Ismail Abu Shaweesh,samu3aa
1336703630,🇸🇦حنان الجعيدي,Hananksj
1182670993392852993,Banana🐝.,banana_f15
563578445,♥ MS ♥,MS_Saudi_org
1229131159675789314,ياسر بن فيصل,yr_alfaisal
2798523750,❤ مُحَآَل ❤,hb_780
1029740773275840512,Ujeeb أجيب,Ujeebcommunity
1730398267,Ibrahim H. Al Awadh (Proud Saudi🇸🇦),DrIbrahim9966
388096583,Ali AlMohaimeed,Alimohaimeed1
1102920899248959488,.,72qw_
416427184,aljoharah 🗝,aljoharah66
908732739142275072,حروف متحركة,KSAwatan11
1185990387321786368,فؤاد فلمبان (أبوسراج),abuseraj60
198328860,Abu Ali Aljarif,Aljarif
1063455251276226561,مُروج محرّق,iMoroojm
991272790463598593,Marketing4u,Marketing4uegy
841896811031859200,تطبيق رصيد,RasseedApp
1236427804926935045,وائل حلمي,DrWaelHelmi
574339841,Hana saad,haneen8000
491076234,Hani,HaniAlDubayan
912203306759593984,dewan-1409- ديوان,dewan_1409
3140050723,م. سعيد بن عوض آل جذنان,saeed_Alsnhani
1011240218840780800,خالد الشهراني,K_A_Thabit
983936200783298560,Abdallah Alabidi,Alabidi1970
1088243299352219648,روقان انثى❤,obi_pq
612567060,Zakry,Zakry6
1021453652115025920,فاطمه آل ماشي,fatima_almashi
366015965,علي الفارسي Ali Alfarsi,ali600580
379872086,صقر هادي,sagr_sa
367684145,W🅰️LEED,ledo96
2598266509,تَمَرُّد ♌(馬),sosoj20151
1239864263059083264,كيماويات السعودية,saudichemicals
1233436095381110787,Kaito,Kaito02173271
962322356940271616,د.مرام التركي ♒️💍❤️✨,doctorise_m
949452739,diyasaud,diyasaud
43555148,خليفة الخليفة,drkhalifa
4761604637,عقار وخدمات عامه,konozyanbu
346293886,🇲🇾طلال الحزيم🇰🇼,TalalGeo
261868332,saleha alsuwaid,sahm189
446060552,Ahmed Alkhalaf,ghamdi2020
3074243040,ابو خالد,abokhalid232357
1182666927598166017,ام فهد,hm22255712507
832205053133979648,Dena ♑️,denasabri
2332322955,منال ..🕊,mnosh_30
1572877214,عبدالعزيز السند | Abdulaziz Al Sanad,alsanadpage
871758318,..,acct_g
4496729063,تاج الطفولة الطبي,Childhoodcrown
2592479296,Bashar Burhan,BurhanBashar
1073133774135791616,hesham_aldrees 🇸🇦,AldreesHesham
1073859780177989633,أسماء الهاجري,hXUszNk1oxHqdu5
1042734080696217600,Lean Business Services,leansaudi
1071002900,د.صالح الزُّبيدي,kndof1385
3196694552,أحـــــــــــــمد|𝔸𝟟𝕄𝔼𝔻,A7me2_
1237341227114205184,ِ,msmsa1_
247675805,﮼نايف ﮼بديوي🇸🇦,Nyphoon966
801482690654535680,الهنوف السليمان,alhnoof_als
2506708794,صحيفة حماك الكويتية,hmakorg
4849135870,myOffice KSA,myOfficeksa
504167228,دجاج إنتاج,EntajChicken
4856565592,MBS-soldier,abokhaledjazy83
843215335,خالد الغضيه 🌴,10009875100
1189873486816260096,#خالد_العالمي 🎳,KHALEDFU80
780830105715118080,العيادات المتقدمه السنية,advancedclinic0
533979029,Islam is the life,oboosamah
1412179034,د. عبدالله بن دحوان,dahwanas
1108391732062965765,Blitz,HalawaniKh
161637367,حمزة العسكر,Hamzahaskar
802341330210811904,Khokho91,khokho_6m
1029634121461653504,Napco National,NapcoNational
204484810,Mazen Alajlan,Mazenito
486810215,T,talnahar2
346455916,Bashora `̨ʚᵢɞ¸‏,Bashair21
405198447,عبداللطيف ظاهر العابر,AbdulatifDhaher
516298898,تركي اليحيى,TURKI_AL_YAHYA
1038833765773180928,tAif.,Ttxx_000
363644606,محمد الرزقي,reazqi
396266397,ALI-SAR,Ali6hu
1325207761,عبدالعزيز فهد العيد,abufahadaleid
880206535,عبدالله امين,asel13131
1072618251761405953,سَدِيم؛🐋,sadeem__men
1265264383,T.E,tb_alnashri
393950127,Feryal Al Kurdi فريال الكردي,FeryalFK
245273617,مشاري العنزي,msharyalanzi
3158798347,مُسـافر,ss500400
955939943917989889,كيت|وسيطة ايهيرب واكثر,shopeasilyy
1711633608,Lovin Saudi نحب السعودية,LovinSaudi
1126574261945155588,ROLA𓆤.,_czxv
2775841218,ماركو,abdl_2016
808203179502530560,Mony,mony_z_
872718937636708352,24.ae | منوعات,24Entertain
926478414814613506,كليمُر,klimor_1
4031256189,مركز مصادر التعلّم,LETE_SSS
335870870,Sultan T. Ayaz,Sultant_a
1049670260448776193,الاخبار والفن,omarahmadalbad1
344321867,بندر العجمي🐎☢,bandaraj1
1587546288,Alaa Alssaedi (آلاء),226_alaa
419008976,د.منال السبيعي,ManalAlsubaie1
65707334,صحيفة المدينة,Almadinanews
1236730566525030406,Fadi Mughrabi 🇯🇴,fadi_mughrabi
1141712700541681664,almajd_99,almajd_99
1233453527567142912,تمويل و تقسيط,money_8880
4512564274,مستشفى جاما ( اسطون),GamaHospital
366983266,بشير التاروتي,taroutybh
3314868924,أخبار كورونا,news_c19
1043120978,Möhanad⚕️,iblues1
710887791547310080,kholood alguthami,khalguthami1
3608574434,Shadi Rashad Hadi 🇦🇪❤️🌹,HadiRashad
1185959021460803584,مَ,m24zz
1262061967,هند بنت عبدالرحمن آل سعود,hind_a_alsaud
1367699342,سلطان العنزي,s15s200
2748364976,WEJDAN ASIRI.,iii_wjdan
461472416,Abdulaziz..,aziz_hazmi
913323522,خالد العالمي,KhalidB521
916759320716562432,Ahmd,Ahmd30191121
899197291,أسامة,osaama_2
3066752339,رضا العواد,redaalawwad
1180195130147590144,١٣🧸,_reen13
534567225,مايو9,ii_z79
1233237347342442503,Newone,Newone58025429
572990687,عبدالله المهيني,3l3sl
763160854066032640,﮼بوعابد ﮼مهيني💚🇸🇦,almuhaiine1
620199010,‏﮼حنين‏﮼ومطر☔️❤️,3b8_ro7i
340856697,عمر جابر,Kh6omar
454761875,حياكم,vbvbvbvb503
1147989338132815872,فيصل عائش العوني,Firststepforw
1031859935443869697,MISHAL ALTUHAMI مشعل التهامي,myt_ii
592662557,D e f a ‏​ُ ♡˛,OOSH61
701312204,Alshehri,R1Nm
778307433357778944,Dr. Samira Almutairi,Samira_Saleh1
1222873612534927362,dr.abdo_alzagzag,abdo50154873
1170079121508052992,ابراهيم عبدالقدوس,ebra026
586095563,Dr.Mohamed Mahir Alhakeem,mahir55555
335629888,عمرو القحطاني MBS🇸🇦.   V,AmroALquhtani
876122839161688065,Taghreed,taghreedtwitte
626969685,HDبرؤية انثوية,HD7150
1049924289682710529,Laabis | لابس,Laabis_sa
1076862653228814337,بازلت🔥 ♈,mantle618
837341735323860993,.....,siinmar747
477765177,ياسر الضلعي,yasirdhilay
1069901306851143681,البيت للرعاية المنزلية | Albait Home Care,AlbaitHomeCare
409449482,زياد بن تويم,ZAltamimi
952839319,AMAL 🎠,ioa97
2707529096,عمر الغامدي,om2vip
4101092428,al-Ruwaili 🇸🇦,M_M_RW
777845240698900480,a8ood,abo0odilove
1148671113452560385,إمبراطور👑,myempire_1
2834419674,ا/وفاء باسليمان,wfkhaled
1033630925630963712,دليل الرياض الشامل 📨,mkomko0531
528865634,اخبار املج,news_umluj
1231175294104592385,I’m Sara♏️🇸🇦,SaudiPatriotGi1
391399642,أحمد,AhmedAlfaiz1
237860985,متعب,meteab1
341231014,حصه بنت محمد,HasoOshAlasaker
466703718,ماجد المزيرعي,majed7877
835043771737849857,تلاوات [محمد الحميد] 📖,mo7ammed_7777
1584074065,رواق,Rwaq
1224126651061194752,امون الجهني,Moon113e
1119671221560512513,فواز,f_z_96
2955410803,#صحيفة_اهليستا,ahlistaa
395218493,sυℓταи   ®,SULTAN__SAAD
384908030,خالدالعكيل🇸🇦,okal1122
1225736647783960577,Mohaamad,Mohaama16472195
995920874,بيرلتز السعودية,berlitzksa
1224672735479107584,تركي بن سعيد,bwsyd4404
503072500,jawaher abdullh,jewelsabdullah
1227099866666500096,َ,Mobjxn
992070789695524864,العافور نيوز,AlaafourNews_
913869263454208004,Omar .,s7vil
1386550285,صحيفة المختصر الإخبارية 🇸🇦,imininews9
595988280,مٍ ••🌺🌂,rog_al3tibi
422892435,Abdulaziz W Haddadi 🌖,azizhaddadi79
276850337,M.Alshehri,MeDo0o878
1129823543867396098,نقطه اخر السطر.,giveup2019
414966989,صدام بن ذيبان,Saddam_shammri
827899690263912448,عبدالله,3badi3D
183800677,Abrar ❥,abory_3
1082064235155341312,نايف بن فهد,mod83581368
242640761,㋡,i_N_R
496876017,متعب بن سحبان Moteb,MotebSaudSahban
927411240691027968,Dr.rema Albrahaimi,albrahaimi
1203020800900640769,باحث سيبراني,Cyber4ARAB
1336788624,📿ـزﭔﮑو 𓆩⁸⁶𓆪,zeko_86
134112978,Moon1993s,Moony1993s
2508932403,Zaid 3D,aazz52
709864502,الماسهـ العتيبي♥,almasah_55
725844516075237376,D. os,dodo_osm
1169908234477391872,المُـفَّكِــر Ⓜ,4Yemen_together
261810552,راجية الجنان,rageah22
1180722819195375616,شركة إبهار تقني,ebharKSA
596707753,﮼إيمان﮼بنت﮼سعد ♡‏🇸🇦,me_amon
403028367,Dr.Raghad Alhajaji,Raghody4M
992886023192563712,إيثار Altruism,al_altruism
1138581926527324161,عوضه بن محمد📚📝,ammk_1980
1235210348522803200,سعود,h7ff1
892071851953926144,مـــحــــمـــد الـــزيـــادي🕋MBS🇸🇦🇸🇦🇸🇦,sqhAgDWz0wnMM33
236925765,عبدالله المسيب,ABDULLAH_KISR
3228330674,🎶geronimo 🎶 بريء,tampa_ksa
964273095828824064,فــــوز,fofa39546
1033560860445351936,خالد الجهني,Khaled_med2030
1167570243977449473,@farhan Alhagsha فرحان الهقشا,farhanalhagsha
840239404857884672,سليمان العجلان,lmas55174
590368738,علي بن طحنون آل غضيان,ALI10910
103401557,د.إسماعيل أبوعلوط 🇸🇦🇩🇪Ismail Abuallut,IAbuallut
254458822,حمد الجهني,Aljohani1985
1166235035873292293,mr.nano,Yahya81041987
626935977,سماشي | SMASHI,SMASHITV
2315007402,قُشَاط الدولية,ASGTGROUP
512224060,‏Eng.Naif AlOwaisi,NAlowaisi
1190206216171065344,د. خالد بن تركي آل سعود,kalalsaud
369180836,🌀Hani Krayem🌀,HanyKrayem
182407549,atif alghanim,atif_alghanim
283273524,رامـي عليا | Rami Alia,ramialia1980
984421529923530752,leo✨,leoKholaa
706057648932843520,الجبرتي للإستقدام,alj4rec
545238799,Mo Alassiri,Malassiri
1021504309941428226,Rawan,Ra__wan0
410546936,محمد ضيف الله القرني,mdmq93
1163561938317692931,rah,ARH733699
392942916,جداوي,ABOBASM111
825186776,ريم F💚,LoloLolo12341
803248509688446976,فطيرة الشاورما,shawarma_pie
1208812285122224129,فرفشة إجتماعية ✌🏼😁✌🏼,BeddingSocial
485066642,سـ ـ ـ ـ ـلطآن الـم ـ ـ ـرواني ـ 📚,s_1402_
2263955098,🇰🇼الهوا الغااايب 🇰🇼,Luraa_a
791282080466477057,مستشارون و حلول  CS,csksa_net
251532100,عبدالله الحزيمي,dr_alhuzaimi
2348970401,زينه الجهني,zin_71423
1634274078,أحمد الحمياني,ahuyk
1066306927930605568,د/سُندس المسند🇸🇦🇦🇪,DrSondosM
522174768,د عماد الذيابي,s_dentist
400904166,نصار القحطاني,MrNassar85
917152353614204933,Mlo,Mlo16231077
377147875,ŔăŝнeĐ K ♚,rashid_Z5
1110863077656985600,دندون - Dndoon,dndoonapp
510750976,عُــلا,OLA_S_S
1201382279475580928,fahed,fahed60076293
1194326415614914560,A M L,amal13386868
485035403,صالح ال هتيله,smamh123
474901869,Abdullah.,SE7EN__18
2887341001,رحّال نَجْد,00c00cc
721778551,FISAL، 🇸🇦,mnahss
1208797751384969217,حكيم سياسي,Political_Wise
3054885007,⁦Mustafa Abady⁦ 🇪🇬⁩🇸🇦,MAbadyM
3317258604,سديم,sadeemJ_
3018296721,‏ ‏᷂ ᷂الغطفانيه🕊,Gha6faniah
403674563,فواز السيحاني 💙العالمي💙,202020Fawaz
625182019,just do it ௸..✍,karm_abk
1031241282956525569,ALmodi2020,Almodi2020
485799859,𝑴𝒐𝒉𝒂𝒎𝒎𝒆𝒅 𝑰𝒓𝒂𝒒𝒊,meraqi67
764734863442345984,M.H.R,MaoO01200
870399386290925568,ابراهيم,Ebrahim_Lbdh
2798611128,سامي العلي,sami77509
866778024674557952,#ملكة_أردنيـّ🇯🇴ـة_هاشميّة,tama_zaw
765506388,ابراهيم بن عبدالعزيز,s441tweet
192590610,عَبْدُالرّحِيْمِ الْطَّلْحِيّ الْهُذَلِيّ MBS 🇸🇦,checkmatexo
1236639566859206657,fwasel.shabana,FwaselShabana
704718589446770688,نورة الغامدي ..,noraalghamdi8
2251194541,NOOF Kh,Noofkhaled12
1222162054985011206,سهم محتسب,sahm23454
324776802,عبدالرحمن#الزعيم_العالمي,aldosari_99
820419750,أبونايـف الـعتـيـبي,naif139944
993175445125332993,apo mshal,H2WKfUkPGa932ra
1191303378619510785,Al-Saedan Building Technology Factory,AlSaedanFactory
942735182943186945,3db-alqseed,adbalqseed
2390635689,Ⓜ️ثنيان العركي,26300095
949716003814039560,شركة رمايا للمقاولات,ramayaconstra
727618878910631937,🦋مها,mhaalfalh
249772457,AISHA ALHAJJAJ,NEUROSURG_WOMEN
454222182,عبدالله غازي العتيبي,Doctorabughazi
906548372936552449,a.huda,ahuda40669292
268890435,عبدالرحمن م. البسام,IamAlBassam
603994227,شـجـن,Sha__jan
815231749,layla✨,layla20260
467509352,عبدالله صالح الصعب,abuyzeed77
1412301014,عالمــــــــي🇺🇦 ☪︎,aLshoq909
335082178,مُونِيرا,Mo0onarita
1001118691973648390,Mubarak,MAlbeshri145
839446589487923200,مأذون عقود الإنكحة 0555795542,saadAyed
2459820466,حاتم الحربي,hate0m
721841147463745537,علي شايع علي الشايع,shaa7332
780771001726414848,Lujein Idris,lujein_id
1143964932288974849,دعاء,AAljanaj
483564399,Sarah,sarah888ss
1232467665853321217,نور المحمدي,AlmohammadiNoor
758300055816331264,أبوأحمد البليهد,AbdalrhmanBlihd
960904119975366656,الشدادي لأنظمة الحاسب الآلي,alshadadystore
1676914417,م.محمد على,VipMa80
1163858112882839552,منذر النفاخ,lqJ2m1EnIxYfmXT
960246732062904320,ST’,sau_t1999
765446071627677696,FAACT Academy,faactksa
785453099301363713,idh a name,Hs_hs100
1189452167028985856,د. سعد الشريف,DrSaadAlShareef
728291978849472513,#ابوياسر الويباري ﮼روضة،هباس,ab_ya111
398531479,سامي الغامدي,ss4650
554462675,عيسى صقر الكرشمي,essa5627
733902970283274240,Nayef badyyan,nayef_badyyan
1176555664673517571,Taif55,Taif5514
392874007,رياض المسلم,riyadhmusallam
976654728,ٍٍْعاشقــة الجنةZ❤,zezo4422
633982108,مريـم|Maryam Alyahya,_meeeeeem_
374972760,huda alabd,hudaalabd
1223683276403019777,محمد🇸🇦,mu_harb
872585581,بيئة العمل,Workenvironment
1144212311005118465,غيث الرحمن,gaeth_alrahman
930861104229732361,Abdulmohsen,AbuImohsen
3272725452,💙ابو محمد. زعيم عالمي,aboalkawther59
455509089,Dr.mohsen Alzahrani,mno1346
426787768,شمس القهوة | Sun Cafe,suncafeksa
1685655716,dark&white way,dark_white_way
484502541,mo00on,mo00on30
232312804,الوطن غالي🇸🇦,jedh20002
587711768,سَاره بنّت إبراهِيم,7__saa
717309236578017280,كاتيوشا,katyousha66
1263856669,الاستشاريون لطب العيون,eyeconsultants
2335533268,استغفر الله,n_bbss55
524034621,dajanisjصالح بن جفين,dajanisj
451408753,عبد الله بن علي السلامة 🇸🇦,aboali332
1094340447626031104,مركز روح الحياة للتدريب بالجوف,AJFrohalhyat
228193880,school 🔥,yousefsahry
962219520130797570,[💙هلالي ملكي عالمي59💙],alhalali950
246212322,مشااري المبلع,ms111h
151860205,بطل الدوري والسوبر خالد الحبيب,khalid_alhabib
1234199189799817219,harbhossam,harbhossam1
814468588312608770,al-swaihry,gallllag
1204326664781672450,lolomoonkh,lolomoonkh11
2452109961,بدور خالد,mh11278195
2729953519,ام ليان,OmLayan1234
358874858,امل الشامخ,amalalshamikh
408258905,شركة السيف,alsaifco
219960704,سليمان بن فانك,sbf_13
778752512522412032,ديمه,__9lll__
251985341,وليد العامر🕊,waleedalameer
2533028617,حساب الرجبان الرسمي,Alrjban1
1151483044404113410,جمعية تواصَل,tawasal2019
2302703686,♽احمد الطميحي♽ 🇸🇦🇸🇦🇸🇦,ToTomaihi0777
323388147,خالد,dr_zoman
2494378319,حساب شخصي  يجمع منسوبي وزارة الصحة,asasmoh9
1596568861,المستشفى السعودي الألماني الرياض,SGHRIYADH
359171538,بروره الهلاليه,brorah1412
363750228,يوسف المعجل🇸🇦,almajel
561292799,عبد الله آل حويل,aag1971aag
1083112190171926546,أبو عبدالمجيد العميم,aalomaim1
720931144741609472,كنوز الأرض,alharbi_h0med
2607914906,محمد الكبير,elkbeer2050
485900810,MØĤJД M.ØSMД‎ה,mohja94
1198441043919867907,مريم المحمدي 🕊,Almohammdi33
537737914,خالد الرويس,alrwes1409
1222975773411303424,الجوكر | The Joker,SaadAlkhatib6
891918277571522560,د. محمد المحضار ⁦Ⓜ️⁩,tEhWj0oIohsZQUB
1071868378669858823,Hamad alhamdan,Hamad55011951
1449638652,ph.nouf,ph_noufi
947814319047217152,Tasneem,Taz_R_E
468793445,فيصل الشمري,_abo_norah
2580433795,د محمد الغندور,dr_mohg
759593011,أ. محمد مناجا العضياني,1399ms
3259554697,mohamadmatar♎,mohamadmatar446
43857259,Saad * سعد,smaldosari
358666709,خالد التويجري 🇸🇦,An600
1065297239327809537,المنارة | ترجمة 🌐,ma_translation
2992464697,ريوف ...,Rofah_ri
1174346790298165249,مريم🌿.,abcdef_1999
2966936712,أُنْثَى,ejabeea369
1148537311698853888,Abdulelah,Abdulel39017007
14531991,أحمد المهيدب,ahmedmuh
369200108,سليمان البحيري 🇸🇦,Albuheri
353391856,Saad Megren 🇸🇦🇱🇧🇮🇶. سعد,saad_mogren
764604127120949253,ҜȟẨⱹḔᗝ,abu_ilan1
